userid,accountid,doc_number,id,actual_trans_ts,month,type,,,,
SYSADMIN,400,0000065126,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065127,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065128,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065129,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065130,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065131,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065132,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065133,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065134,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065135,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065136,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065137,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065138,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065139,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065140,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065141,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065142,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065143,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065144,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065145,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065146,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065147,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065148,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065149,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065150,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065151,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065152,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065153,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065154,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065155,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065156,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065157,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065158,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065159,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065160,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065161,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065162,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065163,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065164,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065165,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065166,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065167,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065168,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065169,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065170,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000065171,,1/5/2021,1,outbound,,,,
SYSADMIN,400,0000064504,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064505,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064506,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064507,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064508,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064509,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064510,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064511,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064512,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064513,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064514,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064517,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064518,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064519,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064520,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064521,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064522,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064523,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064524,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064525,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064526,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064527,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064528,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064529,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064530,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064531,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064532,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064533,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064534,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064535,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064536,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064537,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064538,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064539,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064540,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064541,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064542,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064543,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064544,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064545,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064546,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064547,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064548,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064549,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064550,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064551,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064552,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064553,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064554,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064555,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064556,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064557,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064558,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064559,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064560,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064561,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064562,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064563,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064564,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064565,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064566,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064567,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064568,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064569,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064570,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064571,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064572,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064573,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064574,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064575,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064576,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064578,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064579,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064580,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064581,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064582,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064583,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064584,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064585,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064586,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064587,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064588,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064589,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064590,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064591,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064592,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064593,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064594,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064595,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064596,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064597,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064598,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064599,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064600,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064601,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064602,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064603,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064604,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064605,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064606,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064607,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064608,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064609,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064610,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064611,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064612,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064613,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064614,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064615,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064616,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064617,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064618,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064619,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064620,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064621,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064622,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000064623,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000065884,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065885,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065886,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065887,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065888,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065889,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065890,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065891,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065892,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065893,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065894,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065895,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065896,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065897,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065898,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065899,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065900,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065901,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065902,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065903,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065904,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065905,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065906,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065907,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065908,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065909,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065910,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065911,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065912,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065913,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065914,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065915,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065916,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065917,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065918,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065919,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065920,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065921,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065922,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065923,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065924,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065925,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000065926,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065927,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065928,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065929,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065930,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065931,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065932,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065933,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065934,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065935,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065936,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065937,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065938,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065939,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065940,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065941,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065942,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065943,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065944,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065945,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065946,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065947,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065948,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065949,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065950,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065951,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065952,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065953,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065954,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065955,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065956,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065957,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065958,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065959,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065960,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065961,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065962,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065963,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065964,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065965,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065966,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065967,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065968,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065969,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065970,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065971,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065972,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065973,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065974,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065975,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065976,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065977,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065978,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065979,,1/14/2021,1,outbound,,,,
SYSADMIN,400,0000065980,,1/6/2021,1,outbound,,,,
SYSADMIN,400,0000065981,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065982,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065983,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065984,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065985,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065986,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065987,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065988,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065989,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065990,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065991,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065992,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065993,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065994,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065995,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065996,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065997,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065998,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000065999,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000066000,,1/12/2021,1,outbound,,,,
SYSADMIN,400,0000062800,,1/11/2021,1,outbound,,,,
SYSADMIN,400,0000062910,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000066311,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066312,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066313,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066314,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066315,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066316,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066317,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066318,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066319,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066320,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066321,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066322,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066323,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066324,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066325,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066326,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066327,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066328,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066329,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066330,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066331,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066332,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066333,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066334,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066335,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066336,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066337,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066338,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066339,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066340,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066341,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066342,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066343,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066344,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066345,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066346,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066347,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066348,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066349,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066350,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066351,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066352,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066353,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066354,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066355,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066356,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066357,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066358,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066359,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066360,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066361,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066362,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066363,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066364,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066365,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066366,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066367,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066368,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066369,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066370,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066371,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066372,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066373,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066374,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066375,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066376,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066377,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066378,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066379,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066380,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066381,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066382,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066383,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066384,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066385,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066386,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066387,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066388,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066389,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066390,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066391,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066392,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066393,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066394,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066395,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066396,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066397,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066398,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066399,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066400,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066401,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066402,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066403,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066404,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066405,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066406,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066407,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066408,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066409,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066410,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066411,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066412,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066413,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066414,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066416,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066417,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066418,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066419,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066420,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066421,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066422,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066423,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066424,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066425,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000066426,,1/7/2021,1,outbound,,,,
SYSADMIN,400,0000065486,,1/8/2021,1,outbound,,,,
SYSADMIN,400,0000065666,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000065670,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000065680,,1/20/2021,1,outbound,,,,
SYSADMIN,400,0000065683,,1/4/2021,1,outbound,,,,
SYSADMIN,400,0000065686,,1/6/2021,1,outbound,,,,
SYSADMIN,400,0000065688,,1/6/2021,1,outbound,,,,
SYSADMIN,400,0000065691,,1/11/2021,1,outbound,,,,
SYSADMIN,400,0000065697,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065700,,1/6/2021,1,outbound,,,,
SYSADMIN,400,0000065707,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065708,,1/19/2021,1,outbound,,,,
SYSADMIN,400,0000065709,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065710,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065711,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065712,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065713,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065714,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065715,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065716,,1/19/2021,1,outbound,,,,
SYSADMIN,400,0000065717,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065718,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065719,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065720,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065721,,1/13/2021,1,outbound,,,,
SYSADMIN,400,0000065722,,1/13/2021,1,outbound,,,,
